Invoice List by Date,,,,,,,
Bandwear.com Inc.,,,,,,,
"January-December, 2023",,,,,,,

Date,Transaction type,Num,Name,Memo/Description,Due date,Amount,Open balance
04/19/2023,Invoice,20889,Nothing More,Nothing More Fade In Fade Out Tour Tee CULT Logo,04/20/2023,"1,275.26",0.00
04/19/2023,Invoice,20890,Nothing More,Nothing More In Fear We Trust Tee REORDER,04/20/2023,"1,022.95",0.00
04/19/2023,Invoice,20891,Nothing More,Nothing More Spirits COR Tee REORDER,04/20/2023,546.25,0.00
04/19/2023,Invoice,20892,Nothing More,Nothing More Spirits ELEMENTAL Tee REORDER,04/20/2023,"1,007.97",0.00
04/19/2023,Invoice,20893,Nothing More,Nothing More Spirits FUSE Tee REORDER,04/20/2023,589.81,0.00
04/19/2023,Invoice,20894,PCI 2 (Publishing Concepts) (deleted):Tailhook Association (deleted),PCI Tailhook Association,04/19/2023,"20,033.50",0.00
04/21/2023,Invoice,20896,Warrant,Warrant Hot Rod Tee,04/24/2023,"2,274.04",0.00
04/21/2023,Invoice,20897,Warrant,Warrant Skull Wings Bowler Hat Tee,04/24/2023,"2,570.05",0.00
04/24/2023,Invoice,20885,Sammy Rae,Sammy Ray Friends Tee NO POCKET,04/26/2023,"4,055.36",0.00
04/24/2023,Invoice,20898,HK Hospitality,HK Hospitality Dolly Varden Bic Pen Reorder,04/24/2023,550.77,0.00
04/25/2023,Invoice,20895,Course Of Empire,Course of Empire COE Logo Tee Reorder,04/30/2023,921.98,0.00
04/25/2023,Invoice,20899,Sloppy Seconds,Sloppy Seconds Play With Yer Records Slipmat,04/26/2023,671.51,0.00
04/26/2023,Invoice,20906,PCI 2 (Publishing Concepts) (deleted):Alumnae  Assc of the College of Saint Teresa (deleted),Alumnae Assc of the College of Saint Teresa,04/26/2023,"9,780.51",0.00
04/27/2023,Invoice,20900,Nothing More,Nothing More Radial - Spirits Symbol Zip Hoodie REORDER,04/28/2023,"4,163.96",0.00
04/27/2023,Invoice,20902,Lucky Chops,Lucky Chops Instrument Tee REORDER,05/03/2023,"2,239.08",0.00
04/27/2023,Invoice,20903,Lucky Chops,Lucky Chops Logo Long Sleeve Tee,05/03/2023,"1,660.57",0.00
04/27/2023,Invoice,20904,Vertical Horizon,Vertical Horizon Half Tone Burst Tee,04/28/2023,"2,112.75",0.00
04/27/2023,Invoice,20905,Paul Gilbert (Review),Paul Gilbert DIO Tee REORDER,04/28/2023,"1,838.25",0.00
04/27/2023,Invoice,20907,Bowling For Soup,Bowling for Soup Still Truckin Tee,04/27/2023,"2,022.68",0.00
04/27/2023,Invoice,20908,HK Hospitality,HK Hospitality Halsey's Tavern Coaster Reorder,04/27/2023,566.05,0.00
04/27/2023,Invoice,20909,Bowling For Soup,Bowling for Soup Bus Tee,04/27/2023,"1,863.23",0.00
04/30/2023,Invoice,F20181,Nothing More,,05/07/2023,"4,500.10",0.00
04/30/2023,Invoice,F20182,URComped,,05/07/2023,"3,612.96",0.00
04/30/2023,Invoice,F20184,Welshly Arms,,05/07/2023,"1,244.83",0.00
04/30/2023,Invoice,F20185,PCI 2 (Publishing Concepts) (deleted),,04/30/2023,"8,803.79",0.00
04/30/2023,Invoice,F20186,Shopify - Spottie WiFi,,05/07/2023,686.30,0.00
04/30/2023,Invoice,F20187,Morgan James,,05/30/2023,"3,270.08",0.00
04/30/2023,Invoice,F20188,Shopify - Tower Records,,05/07/2023,"1,204.98",0.00
04/30/2023,Invoice,F20189,Andy Timmons,,05/07/2023,808.05,0.00
04/30/2023,Invoice,F20190,Shopify - Gentle Giant,,05/07/2023,397.17,0.00
04/30/2023,Invoice,F20191,Nothing More,,04/30/2023,343.92,0.00
04/30/2023,Invoice,F20192,Shopify - Pinpoint Dealer Services,,05/07/2023,181.30,0.00
04/30/2023,Invoice,F20193,Shopify - Engelbert Humperdinck,,05/07/2023,123.35,0.00
04/30/2023,Invoice,F20194,Shopify - TNT Recordings,,05/07/2023,122.44,0.00
04/30/2023,Invoice,F20195,Shopify - Monique Billings,,05/07/2023,90.61,0.00
04/30/2023,Invoice,F20196,Shopify - Semisonic,,05/07/2023,25.28,0.00
04/30/2023,Invoice,F20197,Shopify - LC Records,,05/07/2023,212.39,0.00
04/30/2023,Invoice,F20198,Freedom Keepers United,,05/07/2023,438.59,0.00
04/30/2023,Invoice,F20199,Shopify - PRN Alumni Foundation,,05/07/2023,32.80,0.00
04/30/2023,Invoice,F20200,What School Could Be?,,05/07/2023,583.47,0.00
04/30/2023,Invoice,F20201,Shopify - Changeland,,05/07/2023,33.90,0.00
04/30/2023,Invoice,F20202,Shopify - Lethal Amounts,,05/07/2023,99.00,0.00
04/30/2023,Invoice,F20203,Shopify - Vaultboy,,05/07/2023,47.43,0.00
04/30/2023,Invoice,F20204,Shopify - Zyg Zyg Publishing,,05/07/2023,10.45,0.00
04/30/2023,Invoice,F20205,Shopify - Heavy Metal Magazine,,05/30/2023,"5,233.82",0.00
04/30/2023,Invoice,F20183,Bandcamp - Heavy Metal Store,,05/30/2023,"3,567.98",0.00
05/02/2023,Invoice,20910,Shayna Steele,Shayna Steele Gold Dust Tee,06/01/2023,845.57,0.00
05/03/2023,Invoice,20911,Hideaway Vacation Rentals,Hideaway Vacation Rentals & Berkley Hotel Magnets,05/03/2023,563.15,0.00
05/03/2023,Invoice,20912,HK Hospitality,HK Hospitality Mom's Heart Coasters REORDER,05/03/2023,"1,034.76",0.00
05/03/2023,Invoice,20913,PCI 2 (Publishing Concepts) (deleted):Brooklyn Tech Alumni Foundation (deleted),Brooklyn Tech Alumni Foundation,05/03/2023,"30,755.79",0.00
05/08/2023,Invoice,20901,Nothing More,Nothing More Spirits Rainbow Foil Poster,05/08/2023,"7,945.27",0.00
05/08/2023,Invoice,20914,Nothing More,Nothing More Spirits EXIE Tee REORDER,05/08/2023,545.69,0.00
05/08/2023,Invoice,20915,Nothing More,Nothing More Spirits FORCE Tee REORDER,05/08/2023,486.61,0.00
05/08/2023,Invoice,20916,Wallace Elementary,Wallace Elementary Stadium Cups,05/08/2023,207.19,0.00
05/08/2023,Invoice,20917,Mercury Studios,Dio Box Set Merch,05/08/2023,"160,100.00",0.00
05/08/2023,Invoice,20918,HK Hospitality,HK Hospitality Peachy Keen Mug REORDER,05/08/2023,"1,217.32",0.00
05/15/2023,Invoice,20919,Home Free,Home Free Beach Towel,05/31/2023,"1,927.83",0.00
05/15/2023,Invoice,20920,Jackopierce,Jackopierce Star Sticker Red REORDER,05/16/2023,525.27,0.00
05/16/2023,Invoice,20921,Ear Food,Ear Food Logo Tee,05/17/2023,"1,241.58",0.00
05/16/2023,Invoice,20923,Nothing More,Nothing More Fuse Alt Album Cover Tee,05/16/2023,"1,932.37",0.00
05/16/2023,Invoice,20924,Tufstrings,Tufstings Red Circle Logo Tee with Website,05/16/2023,"2,057.97",0.00
05/16/2023,Invoice,20925,Home Free,Home Free Jewelry Box and Stamp,05/17/2023,646.35,0.00
05/16/2023,Invoice,20926,Morgan James,Morgan James Vinyl Record USB REORDER,05/16/2023,"1,359.33",0.00
05/16/2023,Invoice,20927,Home Free,Home Free Summer Surfboard Tee Natural,05/19/2023,"2,478.14",0.00
05/16/2023,Invoice,20928,Home Free,Home Free Summer Surfboard Tee Royal,05/19/2023,"2,478.14",0.00
05/16/2023,Invoice,20929,Home Free,Home Free Summer Surfboard Women's Tank,05/19/2023,"2,512.83",0.00
05/16/2023,Invoice,20930,Home Free,Home Free Summer Wave Women's Tank,05/19/2023,"2,378.53",0.00
05/18/2023,Invoice,20922,Wallace Elementary,Wallace Elementary 6th Grade 2023 Tees,05/25/2023,"1,383.92",0.00
05/18/2023,Invoice,20931,Mercury Studios,,05/18/2023,"9,142.90",0.00
05/22/2023,Invoice,20932,WORKS Entertainment,WORKS Entertainment The DD Project Wine Opener,05/23/2023,466.58,0.00
05/22/2023,Invoice,20933,Texas Music Office,Texas Music Office Sticker Reorder,06/21/2023,666.14,0.00
05/22/2023,Invoice,20934,Home Free,Home Free Retro Lunch Box,05/31/2023,"1,029.72",0.00
05/22/2023,Invoice,20935,Gideon King,,06/21/2023,142.50,0.00
05/25/2023,Invoice,20937,Home Free,Home Free Summer Frisbee,05/26/2023,325.55,0.00
05/25/2023,Invoice,20938,Home Free,Home Free Beach Ball,05/26/2023,463.49,0.00
05/25/2023,Invoice,20939,Sammy Rae,Sammy Ray Friends Tee NO POCKET REORDER,05/26/2023,"1,194.71",0.00
05/25/2023,Invoice,20940,Sammy Rae,Sammy Rae Moon Tee - NO TOUR DATES REORDER,05/26/2023,810.84,0.00
05/25/2023,Invoice,20941,Home Free,Home Free Stadium Cup,05/26/2023,"1,342.46",0.00
05/25/2023,Invoice,20944,Home Free,Home Free Diamond and Eagle Bead Bracelet & Necklace,06/14/2023,"6,983.31",0.00
05/25/2023,Invoice,20946,Wallace Elementary,Wallace Elementary 2023 Sunglasses,05/25/2023,432.42,0.00
05/25/2023,Invoice,20948,Lucky Chops,Lucky Chops White Logo on Black Tee Reorder,05/25/2023,0.00,0.00
05/25/2023,Invoice,20949,Lucky Chops,Lucky Chops Logo Long Sleeve Tee,05/26/2023,635.50,0.00
05/25/2023,Invoice,20952,Pickett Family Dental,Pickett Family Dental Crue Tee,05/26/2023,966.88,0.00
05/25/2023,Invoice,20953,PCI 2 (Publishing Concepts) (deleted):USA Water Ski And Wake Sports (deleted),PCI USA Water Ski And Wake Sports,05/25/2023,"4,918.54",0.00
05/25/2023,Invoice,20954,PCI 2 (Publishing Concepts) (deleted):St Joseph's University New York LONG ISLAND (deleted),PCI St Joseph's University New York LONG ISLAND,05/25/2023,"6,225.09",0.00
05/25/2023,Invoice,20955,PCI 2 (Publishing Concepts) (deleted):Harris-Stowe University (deleted),PCI Harris-Stowe University,05/25/2023,"1,987.42",0.00
05/25/2023,Invoice,20956,PCI 2 (Publishing Concepts) (deleted):St. Joseph's University New York (Brooklyn) (deleted),,05/25/2023,"13,395.53",0.00
05/26/2023,Invoice,20957,Pike and Sutton,Patrice Pike Owl Beanie,05/31/2023,"1,036.63",0.00
05/26/2023,Invoice,20958,Trip The Witch - One More Satellite,Trip The Witch Laser Eye Tee & Hoodie (Screen Print) REORDER,06/30/2023,"1,104.94",0.00
05/30/2023,Invoice,20945,Bartley Dunnes,Bartley Dunnes Martinit Glass and Beer Glass Tees,05/31/2023,"1,806.20",0.00
05/30/2023,Invoice,20947,BCM Entertainment,BCM Entertainment Napa Valley Jazz Getaway 2023 Tote Bag,05/31/2023,"1,442.11",0.00
05/30/2023,Invoice,20959,The Joyce Theater,Joyce Theater Get Closer to Dance Tote Bag,05/31/2023,"1,893.06",0.00
05/30/2023,Invoice,20960,Pike and Sutton,Patrice Pike Owl Hat,05/31/2023,"2,038.87",0.00
05/30/2023,Invoice,20961,Home Free,Home Free Diamond Pendant Necklace,06/30/2023,999.46,0.00
05/30/2023,Invoice,20962,Home Free,Home Free Earrings,06/30/2023,"2,524.98",0.00
05/30/2023,Invoice,20964,BCM Entertainment,BCM Entertainment Napa Valley Jazz Getaway 2023 Stainless Steel Wine Bottle,06/02/2023,"2,209.43",0.00
05/30/2023,Invoice,20965,Bartley Dunnes,Bartley Dunnes Late Night Tale & A Most Unusual Pub Postcards,05/30/2023,799.88,0.00
05/31/2023,Invoice,20936,Too Slim,Too Slim Skull Hat (no Text),05/31/2023,"1,270.73",0.00
05/31/2023,Invoice,20950,Yam Haus,Yam Haus Stamped Logo Tee REORDER,06/01/2023,558.28,0.00
05/31/2023,Invoice,20951,Yam Haus,Yam Haus Puppy Tee Reorder,06/01/2023,967.31,0.00
05/31/2023,Invoice,20966,Texas Music Office,Texas Music Office Slip Mat,06/30/2023,376.79,0.00
05/31/2023,Invoice,20967,Ski With Wade,Ski With Wade Floating Keychain,05/31/2023,"1,075.85",0.00
05/31/2023,Invoice,20968,PCI 2 (Publishing Concepts) (deleted):American Legion Department of Ohio (deleted),American Legion Department of Ohio,05/31/2023,"41,268.57",0.00
05/31/2023,Invoice,F20206,Nothing More,,06/07/2023,"5,707.66",0.00
05/31/2023,Invoice,F20207,URComped,,06/07/2023,"2,690.88",0.00
05/31/2023,Invoice,F20208,PCI 2 (Publishing Concepts) (deleted),,05/31/2023,"12,710.54",0.00
05/31/2023,Invoice,F20209,Nothing More,,05/31/2023,"1,477.82",0.00
05/31/2023,Invoice,F20210,Bandcamp - Heavy Metal Store,,06/30/2023,"1,175.40",0.00
05/31/2023,Invoice,F20211,Shopify - Heavy Metal Magazine,,06/30/2023,"4,935.99",0.00
05/31/2023,Invoice,F20212,Shopify - Tower Records,,06/07/2023,"1,169.00",0.00
05/31/2023,Invoice,F20213,Shopify - Gentle Giant,,06/07/2023,400.34,0.00
05/31/2023,Invoice,F20214,Andy Timmons,,06/07/2023,384.17,0.00
05/31/2023,Invoice,F20215,Shopify - Monique Billings,,06/07/2023,171.83,0.00
05/31/2023,Invoice,F20216,Shopify - Engelbert Humperdinck,,06/07/2023,157.96,0.00
05/31/2023,Invoice,F20217,Shopify - Vaultboy,,06/07/2023,107.48,0.00
05/31/2023,Invoice,F20218,Morgan James,,06/30/2023,87.31,0.00
05/31/2023,Invoice,F20219,Shopify - Pinpoint Dealer Services,,06/07/2023,202.10,0.00
05/31/2023,Invoice,F20220,Shopify - Semisonic,,06/07/2023,36.43,0.00
05/31/2023,Invoice,F20221,Shopify - LC Records,,06/07/2023,224.68,0.00
05/31/2023,Invoice,F20222,Lucky Chops,,06/07/2023,47.33,0.00
05/31/2023,Invoice,F20223,Freedom Keepers United,,06/07/2023,430.00,0.00
05/31/2023,Invoice,F20224,Shopify - Spottie WiFi,,06/07/2023,144.89,0.00
05/31/2023,Invoice,F20225,Shopify - TNT Recordings,,06/07/2023,81.62,0.00
05/31/2023,Invoice,F20226,Welshly Arms,,06/07/2023,0.00,0.00
05/31/2023,Invoice,F20227,Shopify - Changeland,,06/07/2023,33.90,0.00
05/31/2023,Invoice,F20228,Shopify - PRN Alumni Foundation,,06/07/2023,33.30,0.00
05/31/2023,Invoice,F20229,Shopify - Zyg Zyg Publishing,,06/07/2023,10.45,0.00
05/31/2023,Invoice,F20230,What School Could Be?,,06/30/2023,735.27,0.00
06/01/2023,Invoice,20942,Ski With Wade,Ski With Wade Palm Tree Sunset Tee,06/15/2023,"3,468.15",0.00
06/01/2023,Invoice,20971,Derek (Ricki) Welch,The Heights Lakewood Black Tee REORDER,06/05/2023,654.08,0.00
06/02/2023,Invoice,20970,Thomas McKean High School,Thomas McKean High School Band Tee reorder,06/12/2023,916.29,0.00
06/05/2023,Invoice,20973,Holly Lowman,,07/05/2023,50.00,0.00
06/08/2023,Invoice,20969,Vertical Horizon,Vertical Horizon VIP Tee,06/08/2023,"1,381.67",0.00
06/08/2023,Invoice,20974,Willi Carlisle,"Willi Carlisle Bumper Sticker, Ringer Tee, Poster UK Tour  2023",07/08/2023,"2,931.47",0.00
06/08/2023,Invoice,20975,Melissa Carper,Melissa Carper UK Sticker & Tee,07/08/2023,963.12,0.00
06/08/2023,Invoice,20976,BCM Entertainment,BCM Entertainment Brian Culbertson Wine Club Wine Opener,06/30/2023,622.61,0.00
06/08/2023,Invoice,20977,North Highlands Bible Church,North Highlands Bible Church VBS 2023 KIDS Tee,06/18/2023,874.59,0.00
06/08/2023,Invoice,20978,North Highlands Bible Church,North Highlands Bible Church VBS 2023 VOLUNTEER Tee,06/18/2023,853.23,0.00
06/09/2023,Invoice,20979,Bandcamp - Heavy Metal Store,The Heavy Metal Store Night Demon Outsider Tee REORDER,07/09/2023,633.13,0.00
06/09/2023,Invoice,20980,Bandcamp - Heavy Metal Store,The Heavy Metal Store Night Demon Outsider Hoodie REORDER,06/09/2023,"2,029.11",0.00
06/09/2023,Invoice,20981,Parry Gripp,Oglio Records Pancake Robot Adult Tee,06/09/2023,695.15,0.00
06/09/2023,Invoice,20982,Parry Gripp,Oglio Records Pancake Robot Youth Tee,06/09/2023,956.22,0.00
06/09/2023,Invoice,20983,Straight No Chaser,Straight No Chaser Solo Cup,06/09/2023,"1,136.66",0.00
06/12/2023,Invoice,20950b,Yam Haus,Yam Haus Stamped Logo Tee REORDER,06/30/2023,558.28,0.00
06/12/2023,Invoice,20951b,Yam Haus,Yam Haus Puppy Tee Reorder,06/30/2023,967.31,0.00
06/13/2023,Invoice,20943,Ski With Wade,Ski With Wade Logo Performance Hoodies,06/14/2023,"5,054.74",0.00
06/13/2023,Invoice,20972,Cinestate Fangoria,Fangoria I Read It In Fangoria Button REORDER,06/14/2023,557.38,0.00
06/13/2023,Invoice,20984,Sammy Rae,Sammy Rae Logo Dye-Cut Sticker,06/14/2023,741.21,0.00
06/14/2023,Invoice,20985,Jared Thompson,,07/14/2023,95.00,0.00
06/14/2023,Invoice,20986,Texas Music Office,Texas Music Office Guitar Pick Reorder,07/14/2023,436.00,0.00
06/14/2023,Invoice,20987,Ski With Wade,Ski With Wade Sticker Pack,06/16/2023,"1,210.45",0.00
06/14/2023,Invoice,20988,HK Hospitality,HK Hospitality Peachy Keen 2023 Pride Tee,06/14/2023,"2,912.11",0.00
06/14/2023,Invoice,20989,HK Hospitality,HK Hospitality Moms 2023 Pride Tee,06/14/2023,"2,982.63",0.00
06/14/2023,Invoice,20990,Straight No Chaser,Straight No Chaser Yacht Rock Towel,06/16/2023,"1,932.43",0.00
06/15/2023,Invoice,20991,Jim Cocke,,07/15/2023,22.50,0.00
06/16/2023,Invoice,20992,Ghost Hounds,,07/16/2023,95.00,0.00
06/22/2023,Invoice,20993,Better Noise Music,Better Noise The Hu and FATN Band Photo Tees,07/22/2023,"2,566.57",0.00
06/28/2023,Invoice,20994,Crawford Byers,,07/28/2023,95.00,0.00
06/30/2023,Invoice,20963,Ski With Wade,Ski With Wade Lifeguard Hat,07/07/2023,"2,093.32",0.00
06/30/2023,Invoice,20995,PCI 2 (Publishing Concepts) (deleted):Wayland Baptist University (deleted),Wayland Baptist University,06/30/2023,"11,327.93",0.00
06/30/2023,Invoice,20996,"PCI 2 (Publishing Concepts) (deleted):ECSU Foundation, Inc. (deleted)","ECSU Foundation, Inc.",06/30/2023,"8,001.98",0.00
06/30/2023,Invoice,20997,PCI 2 (Publishing Concepts) (deleted):Saint Rita Of Cascia High School (deleted),Saint Rita Of Cascia High School,06/30/2023,"7,297.86",0.00
06/30/2023,Invoice,20998,PCI 2 (Publishing Concepts) (deleted):Westfield State University (deleted),,06/30/2023,"6,597.70",0.00
06/30/2023,Invoice,20999,Sammy Rae,Sammy Rae Bulletproof Patch,07/07/2023,574.79,0.00
06/30/2023,Invoice,21000,Jim Worthen,"Madison Park Music, Inc. Zac Brown UNCAGED HDP8676 Laminate",07/30/2023,"16,766.91",0.00
06/30/2023,Invoice,21001,Jim Worthen,"Madison Park Music, Inc. Zac Brown THE FOUNDATION HDP8675 Laminate",07/30/2023,"28,214.95",0.00
06/30/2023,Invoice,21002,Straight No Chaser,Straight No Chaser Yacht Rock Koozie,06/30/2023,540.69,0.00
06/30/2023,Invoice,21003,Bartley Dunnes,Bartley Dunnes Tulip Pub Glass,06/30/2023,"1,442.60",0.00
06/30/2023,Invoice,21004,Bartley Dunnes,Bartley Dunnes A Most Unusual Pub Mug,06/30/2023,740.39,0.00
06/30/2023,Invoice,21005,Bartley Dunnes,Bartley Dunnes A Most Unusual Pub Coaster,07/30/2023,"1,519.31",0.00
06/30/2023,Invoice,21006,Brent Erschen,Brent Erschen Rayfield Family Tees 2023,07/21/2023,"1,279.41",0.00
06/30/2023,Invoice,21007,They Might Be Giants,They Might Be Giants Green Flood Tee,07/18/2023,"6,724.28",0.00
06/30/2023,Invoice,21008,They Might Be Giants,They Might Be Giants Science Is Real Tee,07/19/2023,"1,919.35",0.00
06/30/2023,Invoice,21009,They Might Be Giants,They Might Be Giants 2060 Comeback Tour Tee,07/18/2023,"4,311.70",0.00
06/30/2023,Invoice,21010,They Might Be Giants,They Might Be Giants Science Is Real Youth Tee,07/31/2023,"1,019.64",0.00
06/30/2023,Invoice,21011,They Might Be Giants,They Might Be Giants Gold Snowman Tour Hoodie Reorder,07/31/2023,"10,795.95",0.00
06/30/2023,Invoice,21012,BCM Entertainment,BCM Entertainment Brian Culbertson Wine Club Wine Opener REORDER,07/05/2023,732.95,0.00
06/30/2023,Invoice,21013,Bowling For Soup,Bowling For Soup Military Business Cards,06/30/2023,149.00,0.00
06/30/2023,Invoice,F20231,PCI 2 (Publishing Concepts) (deleted),,06/30/2023,"20,256.61",0.00
06/30/2023,Invoice,F20232,Nothing More,,07/07/2023,"5,959.06",0.00
06/30/2023,Invoice,F20233,URComped,,07/07/2023,"2,661.97",0.00
06/30/2023,Invoice,F20234,Shopify - Gentle Giant,,07/07/2023,"1,179.51",0.00
06/30/2023,Invoice,F20235,Bandcamp - Heavy Metal Store,,07/30/2023,"1,492.27",0.00
06/30/2023,Invoice,F20236,Home Free,,07/31/2023,683.89,0.00
06/30/2023,Invoice,F20237,Shopify - Heavy Metal Magazine,,07/30/2023,"5,179.76",0.00
06/30/2023,Invoice,F20238,Shopify - Tower Records,,07/07/2023,"1,189.59",0.00
06/30/2023,Invoice,F20239,Andy Timmons,,07/07/2023,379.00,0.00
06/30/2023,Invoice,F20240,Morgan James,,07/30/2023,151.76,0.00
06/30/2023,Invoice,F20241,Freedom Keepers United,,07/07/2023,517.56,0.00
06/30/2023,Invoice,F20242,Shopify - Monique Billings,,07/07/2023,85.90,0.00
06/30/2023,Invoice,F20243,Shopify - Engelbert Humperdinck,,07/07/2023,108.53,0.00
06/30/2023,Invoice,F20244,Shopify - Pinpoint Dealer Services,,07/07/2023,139.84,0.00
06/30/2023,Invoice,F20245,Shopify - Semisonic,,07/07/2023,26.36,0.00
06/30/2023,Invoice,F20246,Shopify - Semisonic,,07/07/2023,0.55,0.00
06/30/2023,Invoice,F20247,Shopify - Vaultboy,,07/07/2023,65.88,0.00
06/30/2023,Invoice,F20248,Welshly Arms,,07/07/2023,20.05,0.00
06/30/2023,Invoice,F20249,Shopify - LC Records,,07/07/2023,203.39,0.00
06/30/2023,Invoice,F20250,Shopify - Spottie WiFi,,07/07/2023,137.38,0.00
06/30/2023,Invoice,F20251,What School Could Be?,,07/31/2023,"1,120.02",0.00
06/30/2023,Invoice,F20252,Shopify - Changeland,,07/07/2023,34.05,0.00
06/30/2023,Invoice,F20254,Shopify - PRN Alumni Foundation,,07/07/2023,33.67,0.00
06/30/2023,Invoice,F20255,Shopify - TNT Recordings,,07/07/2023,72.03,0.00
06/30/2023,Invoice,F20256,Shopify - Violetta Zironi,,07/07/2023,99.55,0.00
06/30/2023,Invoice,F20257,Shopify - Zyg Zyg Publishing,,07/07/2023,10.45,0.00
07/03/2023,Invoice,21017,Ava Della Pietra,Ava Della Pietra QR Cards,07/07/2023,478.81,0.00
07/05/2023,Invoice,21014,Bowling For Soup,Bowling For Soup 1985 Tee,07/05/2023,"1,878.19",0.00
07/05/2023,Invoice,21015,Nothing More,Nothing More ALTERNATIVE D2C Spirits Album Cover Flat Poster,07/05/2023,459.79,0.00
07/05/2023,Invoice,21016,Ava Della Pietra,Ava Della Pietra AVA Fest Tee,07/31/2023,"1,868.57",0.00
07/06/2023,Invoice,21018,Bismeaux:Asleep At The Wheel,Asleep At The Wheel Est 1970 Koozie REORDER,07/07/2023,518.10,0.00
07/06/2023,Invoice,21019,Larry Goldings,Larry Goldings hans Black Tee & White Tee,07/11/2023,"2,547.87",0.00
07/06/2023,Invoice,21020,Better Noise Music,Better Noise FROM ASHES TO NEW - BLACKOUT TEE,07/14/2023,959.11,0.00
07/11/2023,Invoice,21022,T.3,T. 3 Logo Baseball Hat REORDER,07/19/2023,694.11,0.00
07/11/2023,Invoice,21023,Bowling For Soup,Bowling For Soup GOS Puppet Tee REORDER,07/11/2023,"1,918.07",0.00
07/11/2023,Invoice,21024,Jaret Reddick,Jaret Reddick Country Tee Reorder,08/10/2023,"2,169.93",0.00
07/11/2023,Invoice,21025,Yam Haus,Yam Haus Fall 2023 Tour Poster,07/11/2023,485.00,0.00
07/11/2023,Invoice,21026,Yam Haus,Yam Haus Puppy Tee Reorder,07/14/2023,632.63,0.00
07/11/2023,Invoice,21027,Yam Haus,Yam Haus Stamped Logo Tee REORDER,07/14/2023,632.63,0.00
07/11/2023,Invoice,21028,Yam Haus,Yam Haus Stamped Logo Hoodie Reorder,07/14/2023,821.81,0.00
07/11/2023,Invoice,21029,Yam Haus,Yam Haus Logo Dad Hat REORDER,07/14/2023,383.97,0.00
07/11/2023,Invoice,21030,Camp Bluegrass,Camp Bluegrass 2023 Tee,07/14/2023,"1,219.53",0.00
07/11/2023,Invoice,21031,Ava Della Pietra,Ava Della Pietra Holographic Sticker,07/14/2023,0.00,0.00
07/13/2023,Invoice,21032,Warrant,Warrant Crown Skull Louder Harder Faster Tee REORDER,07/17/2023,"2,619.25",0.00
07/13/2023,Invoice,21034,Jaret Reddick,Jaret Ray Reddick Burning House Tee,08/12/2023,"1,751.02",0.00
07/13/2023,Invoice,21035,Bismeaux:Asleep At The Wheel,Bismeaux:Asleep At The Wheel Logo Pocket Tee,07/14/2023,"3,642.69",0.00
07/13/2023,Invoice,21036,One Opportunity Records,Mark Daly Drop Dead Tees,07/14/2023,"2,888.45",0.00
07/13/2023,Invoice,21037,Nep,Nep I Heart NEP Tee,07/13/2023,818.12,0.00
07/14/2023,Invoice,21033,"MOLOCAR, INC/TrueSpot",TrueSpot It Starts with Location Polo Reorder,07/14/2023,"2,001.66",0.00
07/14/2023,Invoice,21038,The Garcia Project,The Garcia Project 2023 Tour Poster,07/14/2023,"1,002.49",0.00
07/17/2023,Invoice,21039,Andy Timmons,Andy Timmons 60 Silhouette Tee,07/17/2023,998.40,0.00
07/17/2023,Invoice,21040,Andy Timmons,Andy Timmons 60 Tees,07/17/2023,998.40,0.00
07/17/2023,Invoice,21044,Better Noise Music,Better Noise From Ashes to New Band Photo Tee,07/17/2023,"2,926.13",0.00
07/18/2023,Invoice,21042,Decibel Works,Decibel Works Return to Dust Socks,07/20/2023,"3,359.19",0.00
07/18/2023,Invoice,21043,Magnolia Boulevard,Magnolia Boulevard Things Are Gonna Change Tee,07/19/2023,"1,207.79",0.00
07/18/2023,Invoice,21046,Joshua Radin,Josh Radin Camera Strap Tee,07/18/2023,"2,032.47",0.00
07/18/2023,Invoice,21047,Ryan McGarvey,Ryan McGarvey Wanted Poster Tee,07/18/2023,918.18,0.00
07/18/2023,Invoice,21048,Bowling For Soup,Bowling For Soup 30yr Eagle Tee,07/18/2023,"2,683.54",0.00
07/18/2023,Invoice,21049,Bowling For Soup,Bowling For Soup Zenith Tee,07/18/2023,"1,646.57",0.00
07/18/2023,Invoice,21050,Jaret Reddick,Jaret Ray Reddick He Done Went Country Buffalo Tee,08/17/2023,"1,751.02",0.00
07/18/2023,Invoice,21051,Camp Bluegrass,Camp Bluegrass 2023 Tee REORDER,07/21/2023,400.62,0.00
07/18/2023,Invoice,21052,Nep,NEP Rocket Pin and Love Pin,07/18/2023,"1,392.73",0.00
07/18/2023,Invoice,21053,PCI 2 (Publishing Concepts) (deleted):Mid-Pacific Institute (deleted),Mid-Pacific Institute,07/18/2023,"11,148.69",0.00
07/18/2023,Invoice,21054,PCI 2 (Publishing Concepts) (deleted):St. Michael's High School (deleted),St. Michael's High School,07/18/2023,"2,699.50",0.00
07/18/2023,Invoice,21055,PCI 2 (Publishing Concepts) (deleted):Florida International University College of Nursing (deleted),Florida International University College of Nursing,07/18/2023,"2,348.19",0.00
07/18/2023,Invoice,21056,Hand Drawn Pressing,,08/17/2023,25.00,0.00
07/19/2023,Invoice,21057,Gunner Black Co.,Gunner Black Lyric Jewelry Reorder,07/19/2023,"2,320.00",0.00
07/19/2023,Invoice,21058,Black Satellite,,07/31/2023,55.30,0.00
